name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-3677,NO,1,16,13,15,15,11,6
GENE-3678,NO,1,26,26,46,20,45,53
GENE-3679,NO,1,0,0,0,0,0,0
GENE-3680,NO,1,4,3,8,5,0,4
GENE-3681,NO,1,0,0,0,0,0,0
GENE-3682,NO,1,48,31,47,45,32,62
GENE-3683,NO,1,169,131,160,158,126,171
GENE-3684,NO,1,0,0,0,0,0,0
GENE-3685,NO,1,186,307,209,266,325,130
GENE-3686,NO,1,0,0,0,2,1,0
GENE-3687,NO,1,0,0,0,0,0,0
GENE-3688,NO,1,0,0,0,0,0,0
GENE-3689,NO,1,1691,1452,717,2245,1836,1527
GENE-3690,NO,1,0,0,0,0,0,0
GENE-3691,NO,1,0,0,0,0,0,0
GENE-3692,NO,1,0,0,0,0,0,0
GENE-3693,NO,1,0,0,0,0,0,0
GENE-3694,NO,1,31,4,4,5,0,0
GENE-3695,NO,1,0,0,0,0,0,0
GENE-3696,NO,1,0,0,0,0,0,0
GENE-3697,NO,1,0,0,0,0,0,0
GENE-3698,NO,1,0,0,0,0,0,0
GENE-3699,NO,1,64,129,42,112,55,132
GENE-3700,NO,1,0,0,0,0,0,0
GENE-3701,NO,1,0,0,0,0,0,0
GENE-3702,NO,1,0,0,0,0,0,0
GENE-3703,NO,1,0,0,0,0,0,0
GENE-3704,NO,1,293,370,279,294,299,368
GENE-3705,NO,1,0,0,0,0,0,0
GENE-3706,NO,1,0,0,0,0,0,0
GENE-3707,NO,1,52,51,76,47,78,47
GENE-3708,NO,1,0,0,0,0,0,0
GENE-3709,NO,1,0,0,0,0,0,0
GENE-3710,NO,1,0,0,0,0,0,0
GENE-3711,NO,1,132,104,101,109,91,95
GENE-3712,NO,1,14,10,21,21,18,13
GENE-3713,NO,1,0,0,0,0,0,0
GENE-3714,NO,1,1,1,1,0,3,1
GENE-3715,NO,1,0,0,0,0,0,0
GENE-3716,YES,1,0,0,0,0,0,0
GENE-3717,NO,1,0,0,0,0,0,0
GENE-3718,NO,1,0,0,0,0,0,0
GENE-3719,NO,1,0,0,0,0,0,0
GENE-3720,NO,1,0,0,0,0,0,0
GENE-3721,NO,1,0,0,0,0,0,0
GENE-3722,NO,1,0,2,0,1,2,0
GENE-3723,NO,1,72,68,68,94,75,49
GENE-3724,NO,1,0,0,0,0,0,0
GENE-3725,NO,1,0,0,0,0,0,0
GENE-3726,NO,1,254,234,240,250,304,263
GENE-3727,NO,1,0,0,0,0,0,0
GENE-3728,NO,1,170,129,163,137,155,143
GENE-3729,NO,1,0,0,0,0,0,0
GENE-3730,NO,1,0,0,0,0,0,0
GENE-3731,NO,1,1,0,0,0,0,1
GENE-3732,NO,1,0,0,0,0,0,0
GENE-3733,NO,1,0,1,4,3,2,3
GENE-3734,NO,1,0,0,0,0,0,0
GENE-3735,NO,1,0,0,0,0,0,0
GENE-3736,NO,1,0,0,0,0,0,0
GENE-3737,NO,1,0,0,0,0,0,0
GENE-3738,NO,1,1,2,1,0,1,0
GENE-3739,NO,1,0,0,0,0,0,0
GENE-3740,NO,1,0,0,0,0,0,0
GENE-3741,NO,1,5,4,2,4,3,0
GENE-3742,NO,1,0,0,0,0,0,0
GENE-3743,NO,1,0,0,0,0,0,0
GENE-3744,NO,1,0,0,0,0,0,0
GENE-3745,NO,1,0,0,0,0,0,0
GENE-3746,NO,1,0,0,0,0,0,0
GENE-3747,YES,1,0,0,0,0,0,0
GENE-3748,NO,1,0,0,0,0,0,0
GENE-3749,NO,1,0,0,0,0,0,0
GENE-3750,NO,1,0,0,0,0,0,0
GENE-3751,NO,1,0,0,0,0,0,0
GENE-3752,NO,1,323,543,261,440,399,200
GENE-3753,NO,1,0,0,0,0,0,0
GENE-3754,NO,1,0,0,0,0,0,0
GENE-3755,NO,1,0,0,0,0,0,0
GENE-3756,NO,1,0,0,0,0,0,0
GENE-3757,NO,1,0,0,0,0,0,0
GENE-3758,NO,1,0,0,0,0,0,0
GENE-3759,NO,1,0,0,0,0,0,0
GENE-3760,NO,1,0,0,0,0,0,0
GENE-3761,NO,1,162,148,171,186,160,135
GENE-3762,NO,1,0,0,0,0,0,0
GENE-3763,NO,1,0,0,0,0,0,0
GENE-3764,NO,1,0,0,0,0,0,0
GENE-3765,NO,1,0,5,2,3,4,1
GENE-3766,NO,1,0,4,4,5,2,0
GENE-3767,NO,1,0,1,0,0,1,0
GENE-3768,NO,1,1,1,0,2,1,2
GENE-3769,NO,1,0,0,0,0,0,0
GENE-3770,NO,1,0,0,1,0,0,0
GENE-3771,NO,1,903,833,685,828,842,758
GENE-3772,NO,1,0,0,0,0,0,0
GENE-3773,NO,1,278,521,261,209,202,226
GENE-3774,NO,1,0,0,0,0,0,0
GENE-3775,NO,1,0,0,0,0,0,0
GENE-3776,NO,1,0,0,0,0,0,0
GENE-3777,NO,1,0,0,0,0,0,0
GENE-3778,NO,1,0,0,0,0,0,0
GENE-3779,NO,1,0,0,0,0,0,0
GENE-3780,NO,1,0,0,0,0,0,0
GENE-3781,NO,1,0,0,0,0,0,0
GENE-3782,NO,1,3867,3491,2869,3219,2565,3002
GENE-3783,NO,1,21,29,25,15,13,11
GENE-3784,NO,1,0,0,0,0,0,0
GENE-3785,NO,1,0,0,0,0,0,0
GENE-3786,NO,1,7,3,3,5,5,1
GENE-3787,NO,1,0,0,0,0,0,0
GENE-3788,NO,1,1,0,0,0,0,0
GENE-3789,NO,1,0,0,0,0,0,0
GENE-3790,NO,1,0,0,0,0,0,0
GENE-3791,NO,1,0,0,0,0,0,0
GENE-3792,NO,1,0,0,0,0,0,0
GENE-3793,NO,1,0,0,0,0,0,0
GENE-3794,NO,1,0,0,0,0,0,0
GENE-3795,NO,1,17,21,6,14,13,10
GENE-3796,NO,1,0,0,0,0,0,0
GENE-3797,NO,1,53,78,71,56,66,58
GENE-3798,YES,1,0,0,0,0,0,0
GENE-3799,NO,1,1991,2667,2397,1996,2958,2717
GENE-3800,NO,1,1611,1156,1180,1576,1506,1090
GENE-3801,NO,1,3,7,1,4,2,4
GENE-3802,NO,1,5,12,8,8,12,13
GENE-3803,NO,1,0,0,0,0,0,0
GENE-3804,NO,1,0,0,0,0,0,0
GENE-3805,NO,1,0,0,0,0,0,0
GENE-3806,NO,1,1,1,2,7,2,1
GENE-3807,NO,1,0,0,0,0,0,1
GENE-3808,NO,1,0,0,0,0,0,0
GENE-3809,NO,1,0,0,0,0,0,0
GENE-3810,NO,1,1162,662,1856,1192,1384,1129
GENE-3811,NO,1,0,0,0,0,0,0
GENE-3812,NO,1,15,10,18,11,14,18
GENE-3813,NO,1,11,11,8,5,12,9
GENE-3814,NO,1,1585,1593,1406,1173,1520,1976
GENE-3815,NO,1,0,0,0,0,0,0
GENE-3816,NO,1,7,4,5,5,5,1
GENE-3817,NO,1,0,0,0,0,0,0
GENE-3818,NO,1,0,0,0,0,0,0
GENE-3819,NO,1,5019,3352,4752,3823,4667,5460
GENE-3820,NO,1,0,0,0,0,0,0
GENE-3821,NO,1,272,285,247,304,317,219
GENE-3822,NO,1,0,0,0,0,0,0
GENE-3823,NO,1,0,0,0,0,0,0
GENE-3824,NO,1,0,0,0,0,0,0
GENE-3825,NO,1,0,0,0,0,0,0
GENE-3826,NO,1,75,91,64,55,77,60
GENE-3827,NO,1,0,0,0,0,0,1
GENE-3828,NO,1,0,0,0,0,0,0
GENE-3829,NO,1,0,0,0,0,0,0
GENE-3830,NO,1,156,88,182,112,113,178
GENE-3831,NO,1,0,0,0,0,0,0
GENE-3832,NO,1,89,60,54,92,57,69
GENE-3833,NO,1,501,483,498,472,465,501
GENE-3834,NO,1,0,0,0,0,0,0
GENE-3835,NO,1,0,0,0,0,0,0
GENE-3836,NO,1,206,182,191,195,168,191
GENE-3837,NO,1,0,0,1,0,0,0
GENE-3838,NO,1,6,9,5,3,3,6
GENE-3839,NO,1,0,0,0,0,0,0
GENE-3840,NO,1,0,0,0,0,0,0
GENE-3841,NO,1,18,22,19,22,18,15
GENE-3842,NO,1,0,0,0,0,0,0
GENE-3843,NO,1,0,0,0,0,0,0
GENE-3844,NO,1,0,0,0,0,0,0
GENE-3845,NO,1,0,0,0,0,0,0
GENE-3846,NO,1,0,0,0,0,0,0
GENE-3847,NO,1,1,1,2,0,1,1
GENE-3848,NO,1,11,15,11,11,9,7
GENE-3849,NO,1,0,0,0,0,0,0
GENE-3850,NO,1,52,35,16,25,17,38
GENE-3851,NO,1,262,669,129,1937,639,163
GENE-3852,NO,1,0,0,0,0,0,0
GENE-3853,NO,1,0,0,0,0,0,0
GENE-3854,NO,1,0,0,0,0,0,0
GENE-3855,NO,1,0,0,0,0,0,0
GENE-3856,YES,1,0,0,0,0,0,0
GENE-3857,NO,1,0,0,0,0,0,0
GENE-3858,NO,1,0,0,0,0,0,0
GENE-3859,NO,1,0,0,0,0,0,0
GENE-3860,NO,1,0,0,0,0,0,0
GENE-3861,NO,1,82,87,49,48,113,100
GENE-3862,NO,1,18,18,27,11,19,14
GENE-3863,NO,1,0,0,0,0,0,0
GENE-3864,NO,1,0,0,0,0,0,0
GENE-3865,NO,1,0,0,0,0,0,0
GENE-3866,NO,1,0,0,0,0,0,0
GENE-3867,NO,1,0,0,0,0,0,0
GENE-3868,NO,1,0,0,0,0,0,0
GENE-3869,NO,1,0,0,0,0,0,0
GENE-3870,NO,1,0,0,0,0,0,0
GENE-3871,NO,1,0,0,0,0,0,0
GENE-3872,NO,1,0,0,0,0,0,0
GENE-3873,NO,1,1,0,0,0,0,1
GENE-3874,NO,1,0,0,0,0,0,0
GENE-3875,NO,1,0,0,0,0,0,0
GENE-3876,NO,1,0,0,0,0,0,0
GENE-3877,YES,1,0,0,0,0,0,0
GENE-3878,NO,1,0,0,0,0,0,0
GENE-3879,YES,1,0,0,0,0,0,0
GENE-3880,NO,1,10,10,13,17,15,12
GENE-3881,NO,1,0,0,0,0,0,0
GENE-3882,NO,1,0,0,0,0,0,0
GENE-3883,NO,1,0,0,0,0,0,0
GENE-3884,NO,1,296,244,230,295,261,267
GENE-3885,NO,1,0,0,0,0,0,0
GENE-3886,NO,1,0,0,0,0,0,0
GENE-3887,NO,1,5,6,5,1,6,6
GENE-3888,NO,1,37,25,19,27,39,37
GENE-3889,NO,1,0,0,182,13,2,0
GENE-3890,NO,1,0,0,0,0,0,0
GENE-3891,NO,1,0,0,0,0,0,0
GENE-3892,NO,1,0,0,0,0,0,0
GENE-3893,NO,1,0,0,0,0,0,0
GENE-3894,NO,1,0,0,0,0,0,0
GENE-3895,NO,1,0,0,0,0,0,0
GENE-3896,NO,1,0,0,0,0,0,0
GENE-3897,NO,1,0,0,0,0,0,0
GENE-3898,NO,1,13698,15543,11015,21702,16704,10511
GENE-3899,NO,1,0,0,0,0,0,0
GENE-3900,NO,1,0,0,0,0,0,0
GENE-3901,NO,1,0,0,0,0,0,0
GENE-3902,NO,1,0,0,0,0,0,0
GENE-3903,YES,1,0,0,0,0,0,0
GENE-3904,NO,1,0,0,0,0,0,0
GENE-3905,NO,1,0,0,0,0,0,0
GENE-3906,NO,1,145,206,262,232,221,240
GENE-3907,NO,1,0,0,0,0,0,0
GENE-3908,NO,1,0,0,0,0,0,0
GENE-3909,NO,1,0,0,0,0,0,0
GENE-3910,NO,1,0,0,0,0,0,0
GENE-3911,NO,1,0,0,0,0,0,0
GENE-3912,NO,1,0,0,0,0,0,0
GENE-3913,NO,1,0,0,0,0,0,0
GENE-3914,NO,1,121,129,74,157,180,90
GENE-3915,NO,1,207,231,203,219,195,246
GENE-3916,NO,1,1,3,4,6,2,2
GENE-3917,NO,1,0,0,0,0,0,0
GENE-3918,NO,1,0,0,0,0,0,0
GENE-3919,NO,1,523,508,558,426,478,496
GENE-3920,NO,1,50,50,59,47,69,60
GENE-3921,NO,1,0,0,0,0,0,0
GENE-3922,NO,1,0,0,0,0,0,0
GENE-3923,NO,1,0,0,0,0,0,0
GENE-3924,NO,1,0,0,0,0,0,0
GENE-3925,NO,1,0,0,0,0,0,0
GENE-3926,NO,1,0,0,0,0,0,0
GENE-3927,NO,1,0,0,0,0,0,0
GENE-3928,NO,1,57,54,57,53,56,66
GENE-3929,NO,1,81,78,101,54,55,55
GENE-3930,NO,1,0,0,0,0,0,0
GENE-3931,NO,1,0,0,0,0,0,0
GENE-3932,NO,1,0,0,0,0,0,0
GENE-3933,NO,1,0,0,0,0,0,0
GENE-3934,NO,1,207,165,232,232,190,200
GENE-3935,NO,1,16,19,19,23,32,14
GENE-3936,NO,1,0,0,0,0,0,0
GENE-3937,NO,1,1,3,1,3,3,5
GENE-3938,NO,1,0,0,0,1,1,0
GENE-3939,NO,1,0,0,0,0,0,0
GENE-3940,NO,1,327,348,349,369,308,347
GENE-3941,NO,1,0,2,1,1,0,0
GENE-3942,NO,1,0,0,0,0,0,0
GENE-3943,NO,1,461,443,467,492,572,589
GENE-3945,NO,1,0,0,0,0,0,0
GENE-3946,NO,1,317,233,279,293,249,281
GENE-3947,NO,1,0,0,0,0,0,0
GENE-3948,NO,1,37,31,35,48,33,48
GENE-3950,YES,1,0,0,0,0,0,0
GENE-3951,NO,1,0,0,0,0,0,0
GENE-3952,NO,1,0,0,0,0,0,0
GENE-3953,NO,1,284,1239,2209,801,2238,1110
GENE-3954,NO,1,0,0,0,0,0,0
GENE-3955,NO,1,0,0,0,0,0,0
GENE-3956,NO,1,0,0,0,0,0,0
GENE-3957,NO,1,0,0,0,0,0,0
GENE-3958,NO,1,0,0,0,0,0,0
GENE-3959,NO,1,0,0,0,0,0,0
GENE-3960,NO,1,20,19,30,41,20,35
GENE-3961,NO,1,396,433,798,660,661,368
GENE-3962,NO,1,0,0,0,0,0,0
GENE-3963,NO,1,0,0,0,0,0,0
GENE-3964,NO,1,0,0,0,0,0,0
GENE-3965,NO,1,250,286,251,316,375,305
GENE-3966,NO,1,218,176,207,202,185,153
GENE-3967,NO,1,0,0,0,0,0,0
GENE-3968,NO,1,13,18,25,20,19,17
GENE-3969,NO,1,0,0,0,0,0,0
GENE-3970,NO,1,0,0,0,0,0,0
GENE-3971,NO,1,0,0,0,0,0,0
GENE-3972,NO,1,0,0,0,0,0,0
GENE-3973,NO,1,0,0,0,0,0,0
GENE-3974,NO,1,0,0,0,0,0,0
GENE-3975,NO,1,0,0,0,0,0,0
GENE-3976,NO,1,2502,2396,2545,2344,3064,2340
GENE-3977,NO,1,0,0,0,0,0,0
GENE-3978,NO,1,371,276,391,582,428,315
GENE-3979,NO,1,0,0,0,0,0,0
GENE-3980,NO,1,22,22,15,23,26,21
GENE-3981,NO,1,5,2,5,5,3,4
GENE-3982,NO,1,2259,2174,2018,2190,2380,2392
GENE-3983,NO,1,0,0,0,0,0,0
GENE-3984,NO,1,0,0,0,0,0,0
GENE-3985,NO,1,0,0,0,0,0,0
GENE-3986,NO,1,0,0,0,0,0,0
GENE-3987,NO,1,0,0,0,0,0,0
GENE-3988,NO,1,0,0,0,0,0,0
GENE-3989,NO,1,0,0,0,0,0,0
GENE-3990,NO,1,43,28,40,52,67,37
GENE-3991,NO,1,0,0,0,0,0,0
GENE-3992,NO,1,11,15,12,17,6,20
GENE-3993,NO,1,196,235,172,343,331,191
GENE-3994,NO,1,25,30,19,30,24,21
GENE-3995,NO,1,1,0,1,1,0,0
GENE-3996,NO,1,0,0,0,0,0,0
GENE-3997,NO,1,430,280,357,414,380,309
GENE-3998,NO,1,0,0,0,0,0,0
GENE-3999,NO,1,352,400,328,391,284,327
GENE-4000,NO,1,0,0,0,0,0,0
GENE-4001,NO,1,0,0,0,0,0,0
GENE-4002,NO,1,0,0,0,0,0,0
GENE-4003,NO,1,0,0,0,0,0,0
GENE-4004,NO,1,0,0,0,0,0,0
GENE-4005,NO,1,0,0,0,0,0,0
GENE-4006,NO,1,0,0,0,0,0,0
GENE-4007,NO,1,0,0,0,0,0,0
GENE-4008,NO,1,0,0,0,0,0,0
GENE-4009,NO,1,24,112,56,54,49,102
GENE-4010,NO,1,71,71,36,94,80,89
GENE-4011,NO,1,0,0,0,0,0,0
GENE-4012,NO,1,3,4,4,12,2,6
GENE-4013,NO,1,0,0,0,0,0,0
GENE-4014,NO,1,1,0,1,0,0,1
GENE-4015,NO,1,735,686,721,692,653,685
GENE-4016,NO,1,0,0,0,0,0,0
GENE-4017,NO,1,0,0,0,0,0,0
GENE-4018,NO,1,0,0,0,0,0,0
GENE-4019,NO,1,0,0,0,0,0,0
GENE-4020,NO,1,0,0,0,0,0,0
GENE-4021,NO,1,0,0,0,0,0,0
GENE-4022,NO,1,0,0,0,0,0,0
GENE-4023,NO,1,6,1,0,0,1,1
GENE-4024,NO,1,3,3,1,1,2,1
GENE-4025,NO,1,0,0,0,0,0,0
GENE-4026,NO,1,0,0,0,0,0,0
GENE-4027,NO,1,0,0,0,0,0,0
GENE-4028,NO,1,81,80,82,102,83,80
GENE-4029,NO,1,0,0,0,0,0,0
GENE-4030,NO,1,0,0,0,0,0,0
GENE-4031,NO,1,0,0,0,0,0,0
GENE-4032,NO,1,0,0,0,0,0,0
GENE-4033,NO,1,0,0,0,0,0,0
GENE-4034,NO,1,0,0,0,0,0,0
GENE-4035,NO,1,0,0,0,0,0,0
GENE-4036,NO,1,1,1,0,0,1,0
GENE-4037,NO,1,0,0,0,0,0,0
GENE-4038,NO,1,0,0,0,0,0,0
GENE-4039,NO,1,0,0,0,0,0,0
GENE-4040,NO,1,104,145,198,114,232,155
GENE-4041,NO,1,377,260,358,417,480,287
GENE-4042,NO,1,0,0,0,0,0,0
GENE-4043,NO,1,0,0,0,0,0,0
GENE-4044,NO,1,0,0,0,0,0,0
GENE-4045,NO,1,0,0,0,0,0,0
GENE-4046,NO,1,0,0,0,0,0,0
GENE-4047,NO,1,0,3,3,3,7,3
GENE-4048,NO,1,32,33,28,30,28,30
GENE-4049,NO,1,0,0,0,0,0,0
GENE-4050,NO,1,11,8,14,7,4,5
GENE-4051,NO,1,1,0,0,0,0,0
GENE-4052,NO,1,0,0,0,0,0,0
GENE-4053,NO,1,0,0,0,0,0,0
GENE-4054,NO,1,0,0,0,0,0,0
GENE-4055,NO,1,84,72,93,96,111,74
GENE-4056,NO,1,0,0,0,0,0,0
GENE-4057,NO,1,612,824,523,684,1016,562
GENE-4058,NO,1,0,0,0,0,0,0
GENE-4059,NO,1,0,0,0,0,0,0
GENE-4060,NO,1,0,0,0,0,0,0
GENE-4061,YES,1,0,0,0,0,0,0
GENE-4062,NO,1,0,0,0,0,0,0
GENE-4063,NO,1,102,82,91,108,80,84
GENE-4064,NO,1,0,0,0,0,0,0
GENE-4065,NO,1,12,7,6,6,9,5
GENE-4066,NO,1,0,0,0,0,0,0
GENE-4067,NO,1,0,0,0,0,0,0
GENE-4068,NO,1,0,0,0,0,0,0
GENE-4069,NO,1,891,906,883,926,972,873
GENE-4070,NO,1,123,179,224,133,161,126
GENE-4071,NO,1,0,0,0,0,0,0
GENE-4072,NO,1,16,11,13,7,20,9
GENE-4073,NO,1,0,0,0,0,0,0
GENE-4074,NO,1,0,0,0,0,0,0
GENE-4075,NO,1,1088,1017,1361,1185,881,1562
GENE-4076,NO,1,0,0,0,0,0,0
GENE-4077,NO,1,0,0,0,0,0,0
GENE-4078,NO,1,0,0,0,0,0,0
GENE-4079,NO,1,5,1,1,0,3,2
GENE-4080,NO,1,0,0,0,0,0,0
GENE-4081,NO,1,4600,5120,5331,5796,4694,4513
GENE-4082,NO,1,0,0,0,0,0,0
GENE-4083,NO,1,9,5,10,14,10,10
GENE-4084,NO,1,0,0,0,0,0,0
GENE-4086,NO,1,0,0,0,0,0,0
GENE-4087,NO,1,11,6,4,9,7,9
GENE-4088,NO,1,0,0,0,0,0,0
GENE-4089,NO,1,1404,957,1336,1840,1731,1425
GENE-4090,NO,1,6,11,6,4,8,8
GENE-4091,NO,1,289,373,329,293,168,460
GENE-4092,NO,1,155,117,127,93,126,135
GENE-4093,NO,1,0,0,0,0,0,0
GENE-4094,NO,1,0,0,0,0,0,0
GENE-4096,NO,1,0,0,0,0,0,0
GENE-4097,NO,1,325,187,318,216,279,163
GENE-4098,NO,1,975,917,644,1283,829,898
GENE-4099,NO,1,0,0,0,0,0,0
GENE-4100,NO,1,0,0,0,0,0,0
GENE-4101,YES,1,0,0,0,0,0,0
GENE-4102,NO,1,0,0,0,0,0,0
GENE-4103,NO,1,3783,1870,1598,1927,2364,1701
GENE-4104,NO,1,0,0,0,0,0,0
GENE-4105,NO,1,2759,3193,3084,4846,6237,4363
GENE-4106,NO,1,121,232,188,83,258,168
GENE-4107,NO,1,2,4,3,4,6,3
GENE-4108,NO,1,109,91,109,77,105,94
GENE-4109,NO,1,0,0,0,0,0,0
GENE-4110,NO,1,0,0,0,0,0,0
GENE-4111,NO,1,0,0,0,0,0,0
GENE-4112,NO,1,0,0,0,0,0,0
GENE-4113,NO,1,0,0,0,0,0,0
GENE-4114,NO,1,1555,479,933,481,651,648
GENE-4115,NO,1,0,0,0,0,0,0
GENE-4116,YES,1,0,0,0,0,0,0
GENE-4117,NO,1,0,0,0,0,0,0
GENE-4118,NO,1,323,315,298,298,276,262
GENE-4119,NO,1,0,0,0,0,0,0
GENE-4120,NO,1,0,0,0,0,0,0
GENE-4121,NO,1,0,0,0,0,0,0
GENE-4122,NO,1,0,0,0,0,0,0
GENE-4123,NO,1,142,198,234,182,203,234
GENE-4124,NO,1,0,0,0,0,0,0
GENE-4125,NO,1,0,0,0,0,0,0
GENE-4126,NO,1,7,3,10,11,12,7
GENE-4127,NO,1,5,2,3,1,3,4
GENE-4128,NO,1,0,0,0,1,0,1
GENE-4129,NO,1,0,0,0,0,0,0
GENE-4130,NO,1,0,0,0,0,0,0
GENE-4131,NO,1,38,54,72,88,57,56
GENE-4132,NO,1,0,0,0,0,0,0
GENE-4133,NO,1,29,38,42,21,29,53
GENE-4134,NO,1,0,0,0,0,0,0
GENE-4135,NO,1,0,0,0,0,0,0
GENE-4136,NO,1,0,0,0,0,0,0
GENE-4137,NO,1,0,0,0,0,0,0
GENE-4138,NO,1,0,0,0,0,0,0
GENE-4139,NO,1,0,0,0,0,0,0
GENE-4140,NO,1,244,227,253,234,239,253
GENE-4141,NO,1,0,0,0,0,0,0
GENE-4142,NO,1,0,0,0,0,0,0
GENE-4143,NO,1,0,0,0,0,0,0
GENE-4144,NO,1,47,49,50,44,52,48
GENE-4145,NO,1,0,0,0,0,0,0
GENE-4146,NO,1,0,0,0,0,0,0
GENE-4147,NO,1,0,0,1,0,0,0
GENE-4148,NO,1,0,0,0,0,0,0
GENE-4149,NO,1,0,0,0,0,0,0
GENE-4150,NO,1,0,0,0,0,0,0
GENE-4151,NO,1,0,0,0,0,0,0
GENE-4152,NO,1,0,0,0,0,0,0
GENE-4153,NO,1,0,0,0,0,0,0
GENE-4154,NO,1,299,265,290,265,241,249
GENE-4155,NO,1,0,0,0,0,0,0
GENE-4156,NO,1,0,0,0,0,0,0
GENE-4157,NO,1,0,0,0,0,0,0
GENE-4158,NO,1,1,1,1,1,1,1
GENE-4159,NO,1,6,9,7,12,6,10
GENE-4160,NO,1,1011,33,1,0,5,6829
GENE-4161,NO,1,0,0,0,1,0,0
GENE-4162,NO,1,0,0,0,0,0,0
GENE-4163,NO,1,1,2,5,2,1,4
GENE-4164,NO,1,693,886,704,639,657,756
GENE-4165,NO,1,0,0,1,0,0,0
GENE-4166,NO,1,0,0,0,0,0,0
GENE-4167,NO,1,7,3,1,0,2,3
GENE-4168,NO,1,0,0,0,0,0,0
GENE-4169,NO,1,0,0,0,0,0,0
GENE-4170,NO,1,0,0,0,0,0,0
GENE-4171,NO,1,0,0,0,0,0,0
GENE-4172,YES,1,0,0,0,0,0,0
GENE-4173,NO,1,0,1,3,0,1,4
GENE-4174,NO,1,0,0,0,0,0,0
GENE-4175,NO,1,213,294,157,268,261,351
GENE-4176,NO,1,0,0,0,0,0,0
GENE-4177,YES,1,0,0,0,0,0,0
GENE-4178,NO,1,0,0,0,0,0,0
GENE-4179,NO,1,0,0,0,0,0,0
GENE-4180,NO,1,0,0,0,0,0,0
GENE-4181,NO,1,0,0,0,0,0,0
GENE-4182,NO,1,0,0,0,0,0,0
GENE-4183,NO,1,38,32,31,42,28,43
GENE-4184,NO,1,18121,19984,19299,18055,21536,20177
GENE-4185,NO,1,0,0,0,0,0,0
GENE-4186,NO,1,0,0,0,0,0,0
GENE-4187,NO,1,0,0,0,0,0,0
GENE-4188,NO,1,0,0,0,0,0,0
GENE-4189,NO,1,16,18,18,11,13,10
GENE-4190,NO,1,109,127,116,115,106,198
GENE-4191,NO,1,0,0,0,0,0,0
GENE-4192,NO,1,26,20,14,18,17,16
GENE-4193,NO,1,3,2,0,0,3,1
GENE-4194,NO,1,0,0,0,0,0,0
GENE-4195,NO,1,0,0,0,0,0,0
GENE-4196,NO,1,0,0,0,0,0,0
GENE-4197,NO,1,645,256,430,694,246,362
GENE-4198,NO,1,67,65,40,82,62,68
GENE-4199,NO,1,0,0,0,0,0,0
GENE-4200,NO,1,0,0,0,0,0,0
GENE-4201,NO,1,673,705,629,598,597,602
GENE-4202,YES,1,0,0,0,0,0,0
GENE-4203,NO,1,0,0,0,0,0,0
GENE-4204,NO,1,1,1,2,1,1,0
GENE-4205,NO,1,2,2,4,5,4,3
GENE-4206,NO,1,0,0,0,0,0,0
GENE-4207,NO,1,0,0,0,0,0,0
GENE-4208,NO,1,3,4,2,1,0,2
GENE-4209,NO,1,0,0,0,0,0,0
GENE-4210,NO,1,0,0,0,0,0,0
GENE-4211,NO,1,0,0,0,0,0,0
GENE-4212,NO,1,275,210,255,244,282,222
GENE-4213,NO,1,0,0,0,0,0,0
GENE-4214,NO,1,0,0,0,0,0,0
GENE-4215,NO,1,112,134,102,131,96,86
GENE-4216,NO,1,3,3,4,3,5,3
GENE-4217,NO,1,0,0,0,0,0,0
GENE-4218,NO,1,0,0,0,0,0,0
GENE-4219,NO,1,0,0,0,0,0,0
GENE-4220,NO,1,0,0,0,0,0,0
GENE-4221,NO,1,0,0,0,1,0,0
GENE-4222,NO,1,0,0,0,0,0,0
GENE-4223,NO,1,0,0,0,0,0,0
GENE-4224,NO,1,0,0,0,0,0,0
GENE-4225,NO,1,0,0,0,0,0,0
GENE-4226,NO,1,0,0,1,0,0,0
GENE-4227,NO,1,0,0,0,0,0,0
GENE-4228,NO,1,0,0,0,0,0,0
GENE-4229,NO,1,0,0,0,1,0,0
GENE-4230,NO,1,0,0,0,0,0,0
GENE-4231,NO,1,0,0,0,0,0,0
GENE-4232,YES,1,0,0,0,0,0,0
GENE-4233,NO,1,0,0,0,0,0,0
GENE-4234,NO,1,0,0,0,0,0,0
GENE-4235,NO,1,57,61,43,59,90,38
GENE-4236,NO,1,0,0,0,0,0,0
GENE-4237,NO,1,0,0,0,0,0,0
GENE-4238,NO,1,0,0,0,0,0,0
GENE-4239,NO,1,229,247,248,199,350,212
GENE-4240,NO,1,1,0,0,2,1,2
GENE-4241,NO,1,0,0,0,0,0,0
GENE-4242,NO,1,0,0,0,0,0,0
GENE-4243,NO,1,0,0,0,0,0,0
GENE-4244,NO,1,0,0,0,0,0,0
GENE-4245,NO,1,0,0,0,0,0,0
GENE-4246,NO,1,0,0,0,0,0,0
GENE-4247,NO,1,0,0,0,0,0,0
GENE-4248,NO,1,0,0,0,0,0,0
GENE-4249,NO,1,0,0,0,0,0,0
GENE-4250,NO,1,759,499,561,345,446,271
GENE-4251,NO,1,0,0,0,0,0,0
GENE-4252,NO,1,0,0,0,0,0,0
GENE-4253,NO,1,0,0,0,0,0,0
GENE-4254,NO,1,0,0,0,0,0,0
GENE-4255,NO,1,0,0,0,0,0,0
GENE-4256,NO,1,0,0,0,0,0,0
GENE-4257,NO,1,0,0,0,0,0,0
GENE-4258,NO,1,59,73,76,72,90,62
